Date,Open,High,Low,Close,Adj Close,Volume,Stock
2022-08-02,134.720001,137.440002,134.089996,134.160004,134.160004,61922400,"Amazon.com, Inc. (AMZN)"
2022-08-03,136.210007,140.490005,136.050003,139.520004,139.520004,71827800,"Amazon.com, Inc. (AMZN)"
2022-08-04,140.580002,143.559998,139.550003,142.570007,142.570007,70585000,"Amazon.com, Inc. (AMZN)"
2022-08-05,140.100006,142.860001,139.600006,140.800003,140.800003,50686900,"Amazon.com, Inc. (AMZN)"
2022-08-08,142.050003,144.229996,138.289993,139.410004,139.410004,52229000,"Amazon.com, Inc. (AMZN)"
2022-08-09,138.050003,138.949997,136.210007,137.830002,137.830002,40434700,"Amazon.com, Inc. (AMZN)"
2022-08-10,142.899994,144.600006,141.009995,142.690002,142.690002,54773800,"Amazon.com, Inc. (AMZN)"
2022-08-11,143.860001,144.490005,139.759995,140.639999,140.639999,44867300,"Amazon.com, Inc. (AMZN)"
2022-08-12,142.050003,143.570007,140.119995,143.550003,143.550003,47643500,"Amazon.com, Inc. (AMZN)"
2022-08-15,142.800003,143.759995,141.490005,143.179993,143.179993,39014600,"Amazon.com, Inc. (AMZN)"
2022-08-16,143.910004,146.570007,142.0,144.779999,144.779999,59102900,"Amazon.com, Inc. (AMZN)"
2022-08-17,142.690002,143.380005,140.779999,142.100006,142.100006,48149800,"Amazon.com, Inc. (AMZN)"
2022-08-18,141.320007,142.770004,140.380005,142.300003,142.300003,37458700,"Amazon.com, Inc. (AMZN)"
2022-08-19,140.470001,141.110001,137.910004,138.229996,138.229996,47792800,"Amazon.com, Inc. (AMZN)"
2022-08-22,135.720001,136.320007,132.850006,133.220001,133.220001,50461500,"Amazon.com, Inc. (AMZN)"
2022-08-23,133.410004,134.990005,132.949997,133.619995,133.619995,36252100,"Amazon.com, Inc. (AMZN)"
2022-08-24,132.75,135.470001,132.100006,133.800003,133.800003,38627000,"Amazon.com, Inc. (AMZN)"
2022-08-25,135.259995,137.419998,134.279999,137.279999,137.279999,37496300,"Amazon.com, Inc. (AMZN)"
2022-08-26,136.550003,137.830002,130.5,130.75,130.75,53322700,"Amazon.com, Inc. (AMZN)"
2022-08-29,129.899994,131.949997,128.770004,129.789993,129.789993,48101600,"Amazon.com, Inc. (AMZN)"
2022-08-30,131.25,132.070007,126.849998,128.729996,128.729996,49203000,"Amazon.com, Inc. (AMZN)"
2022-08-31,129.449997,130.589996,126.739998,126.769997,126.769997,53648700,"Amazon.com, Inc. (AMZN)"
2022-09-01,126.0,128.020004,123.660004,127.82,127.82,56636100,"Amazon.com, Inc. (AMZN)"
