Date,Open,High,Low,Close,Adj Close,Volume,Stock
2018-08-16,2000.300049,2020.050049,1995.0,2008.5,1802.911865,2152065,Tata Consultancy Services Limited (TCS.NS)
2018-08-17,2013.849976,2021.900024,2004.0,2012.75,1806.726563,1213731,Tata Consultancy Services Limited (TCS.NS)
2018-08-20,2024.0,2024.0,2003.699951,2009.949951,1804.213623,1587032,Tata Consultancy Services Limited (TCS.NS)
2018-08-21,2010.150024,2024.0,2004.0,2017.650024,1811.125488,1376866,Tata Consultancy Services Limited (TCS.NS)
2018-08-23,2022.800049,2038.0,2020.300049,2035.099976,1826.789063,3046791,Tata Consultancy Services Limited (TCS.NS)
2018-08-24,2035.099976,2046.0,2031.0,2043.0,1833.880371,1570533,Tata Consultancy Services Limited (TCS.NS)
2018-08-27,2043.0,2059.0,2035.0,2050.899902,1840.971313,1532702,Tata Consultancy Services Limited (TCS.NS)
2018-08-28,2055.0,2072.0,2052.0,2069.199951,1857.398438,1987983,Tata Consultancy Services Limited (TCS.NS)
2018-08-29,2072.5,2076.600098,2045.599976,2072.0,1859.911987,1525867,Tata Consultancy Services Limited (TCS.NS)
2018-08-30,2068.0,2085.0,2065.5,2082.399902,1869.24707,2408020,Tata Consultancy Services Limited (TCS.NS)
2018-08-31,2082.300049,2092.0,2074.0,2078.399902,1865.65686,2504554,Tata Consultancy Services Limited (TCS.NS)
2018-09-03,2084.800049,2090.0,2048.399902,2052.899902,1842.766724,1439711,Tata Consultancy Services Limited (TCS.NS)
2018-09-04,2059.800049,2104.75,2056.949951,2098.899902,1884.058594,4420803,Tata Consultancy Services Limited (TCS.NS)
2018-09-05,2100.0,2107.25,2075.050049,2079.25,1866.419922,1681106,Tata Consultancy Services Limited (TCS.NS)
2018-09-06,2075.0,2081.5,2060.300049,2075.300049,1862.87439,2238097,Tata Consultancy Services Limited (TCS.NS)
2018-09-07,2079.300049,2084.0,2065.399902,2079.850098,1866.958496,1312182,Tata Consultancy Services Limited (TCS.NS)
2018-09-10,2084.399902,2093.399902,2074.25,2080.75,1867.766479,1530539,Tata Consultancy Services Limited (TCS.NS)
2018-09-11,2089.0,2089.0,2042.199951,2046.25,1836.797852,3679745,Tata Consultancy Services Limited (TCS.NS)
2018-09-12,2052.350098,2068.899902,2040.0,2043.949951,1834.733032,2307661,Tata Consultancy Services Limited (TCS.NS)
2018-09-14,2044.0,2071.550049,2018.150024,2065.399902,1853.987305,3642038,Tata Consultancy Services Limited (TCS.NS)
2018-09-17,2070.0,2077.800049,2054.550049,2074.149902,1861.841919,1033857,Tata Consultancy Services Limited (TCS.NS)
2018-09-18,2073.0,2078.800049,2057.600098,2070.75,1858.790161,1456507,Tata Consultancy Services Limited (TCS.NS)
2018-09-19,2071.899902,2089.0,2066.850098,2077.899902,1865.208374,1301268,Tata Consultancy Services Limited (TCS.NS)
2018-09-21,2077.0,2121.0,2050.149902,2103.149902,1887.873535,4508530,Tata Consultancy Services Limited (TCS.NS)
2018-09-24,2115.0,2210.5,2098.149902,2198.449951,1973.418457,3032226,Tata Consultancy Services Limited (TCS.NS)
2018-09-25,2204.899902,2211.899902,2153.800049,2183.199951,1959.729858,2868778,Tata Consultancy Services Limited (TCS.NS)
2018-09-26,2187.0,2199.0,2135.100098,2142.149902,1922.881226,1970951,Tata Consultancy Services Limited (TCS.NS)
2018-09-27,2141.899902,2209.699951,2135.800049,2188.850098,1964.801147,3311802,Tata Consultancy Services Limited (TCS.NS)
2018-09-28,2178.0,2190.0,2158.850098,2183.699951,1960.178345,2904371,Tata Consultancy Services Limited (TCS.NS)
2018-10-01,2190.899902,2275.949951,2190.350098,2255.550049,2024.674072,3772208,Tata Consultancy Services Limited (TCS.NS)
2018-10-03,2250.300049,2255.0,2155.600098,2162.850098,1941.463135,3902322,Tata Consultancy Services Limited (TCS.NS)
2018-10-04,2156.600098,2156.649902,2056.350098,2064.800049,1853.449341,4762419,Tata Consultancy Services Limited (TCS.NS)
2018-10-05,2050.0,2120.0,2020.900024,2102.649902,1887.424561,3417624,Tata Consultancy Services Limited (TCS.NS)
2018-10-08,2102.649902,2122.199951,2048.149902,2077.550049,1864.893921,2010154,Tata Consultancy Services Limited (TCS.NS)
2018-10-09,2080.350098,2107.649902,2053.199951,2091.800049,1877.685547,1867130,Tata Consultancy Services Limited (TCS.NS)
2018-10-10,2100.0,2105.949951,2029.0,2043.599976,1834.418823,2749573,Tata Consultancy Services Limited (TCS.NS)
2018-10-11,1985.0,2013.0,1941.0,1979.949951,1777.284058,4700256,Tata Consultancy Services Limited (TCS.NS)
2018-10-12,1978.0,1978.0,1903.0,1918.300049,1721.944702,9373289,Tata Consultancy Services Limited (TCS.NS)
2018-10-15,1940.0,1955.550049,1920.0,1949.5,1749.950806,2638151,Tata Consultancy Services Limited (TCS.NS)
2018-10-16,1958.0,1971.900024,1935.0,1962.300049,1761.440674,2815425,Tata Consultancy Services Limited (TCS.NS)
2018-10-17,1970.0,1989.0,1920.0,1929.400024,1731.908325,2779207,Tata Consultancy Services Limited (TCS.NS)
2018-10-19,1929.0,1929.0,1870.050049,1913.199951,1717.366699,3428776,Tata Consultancy Services Limited (TCS.NS)
2018-10-22,1914.0,1916.0,1886.949951,1903.0,1708.210571,1778496,Tata Consultancy Services Limited (TCS.NS)
2018-10-23,1888.0,1898.0,1837.0,1843.650024,1658.421753,2752811,Tata Consultancy Services Limited (TCS.NS)
2018-10-24,1852.050049,1874.0,1811.099976,1848.5,1662.78418,2735913,Tata Consultancy Services Limited (TCS.NS)
2018-10-25,1844.0,1876.900024,1825.050049,1853.0,1666.832153,2507233,Tata Consultancy Services Limited (TCS.NS)
2018-10-26,1853.900024,1853.900024,1791.099976,1799.099976,1618.347534,2285970,Tata Consultancy Services Limited (TCS.NS)
2018-10-29,1808.699951,1877.949951,1784.349976,1871.0,1683.023804,2609483,Tata Consultancy Services Limited (TCS.NS)
2018-10-30,1867.0,1909.400024,1845.0,1894.800049,1704.432617,2404883,Tata Consultancy Services Limited (TCS.NS)
2018-10-31,1900.0,1943.900024,1875.449951,1938.150024,1743.427246,2769190,Tata Consultancy Services Limited (TCS.NS)
2018-11-01,1943.650024,1944.349976,1901.300049,1935.75,1741.268677,2769759,Tata Consultancy Services Limited (TCS.NS)
2018-11-02,1934.199951,1954.599976,1905.0,1913.449951,1721.20874,1818635,Tata Consultancy Services Limited (TCS.NS)
2018-11-05,1910.0,1927.349976,1884.75,1890.849976,1700.879761,1713366,Tata Consultancy Services Limited (TCS.NS)
2018-11-06,1894.0,1937.5,1891.0,1932.699951,1738.525024,1398710,Tata Consultancy Services Limited (TCS.NS)
2018-11-07,1940.0,1949.0,1937.0,1942.150024,1747.025635,144530,Tata Consultancy Services Limited (TCS.NS)
2018-11-09,1961.0,1961.949951,1905.0,1909.199951,1717.385742,2570479,Tata Consultancy Services Limited (TCS.NS)
2018-11-12,1908.5,1946.099976,1908.5,1914.849976,1722.468262,2552008,Tata Consultancy Services Limited (TCS.NS)
2018-11-13,1915.0,1939.0,1903.0,1934.949951,1740.549072,1418432,Tata Consultancy Services Limited (TCS.NS)
2018-11-14,1925.0,1929.900024,1870.0,1880.650024,1691.704468,2422318,Tata Consultancy Services Limited (TCS.NS)
2018-11-15,1864.0,1899.0,1857.599976,1872.849976,1684.687988,1829123,Tata Consultancy Services Limited (TCS.NS)
2018-11-16,1889.0,1899.800049,1870.25,1886.599976,1697.056396,1829729,Tata Consultancy Services Limited (TCS.NS)
2018-11-19,1899.0,1907.349976,1864.300049,1902.449951,1711.314087,1740628,Tata Consultancy Services Limited (TCS.NS)
2018-11-20,1902.0,1902.0,1874.199951,1878.25,1689.54541,1190182,Tata Consultancy Services Limited (TCS.NS)
2018-11-21,1871.0,1871.050049,1798.550049,1812.0,1629.95166,3840461,Tata Consultancy Services Limited (TCS.NS)
2018-11-22,1820.0,1847.599976,1809.949951,1812.550049,1630.446533,3194219,Tata Consultancy Services Limited (TCS.NS)
2018-11-26,1819.0,1860.0,1784.5,1846.099976,1660.625732,4333177,Tata Consultancy Services Limited (TCS.NS)
2018-11-27,1854.0,1897.900024,1835.349976,1890.25,1700.339844,3344839,Tata Consultancy Services Limited (TCS.NS)
2018-11-28,1889.0,1989.0,1882.5,1983.900024,1784.581055,5313249,Tata Consultancy Services Limited (TCS.NS)
2018-11-29,1997.0,1997.0,1942.550049,1960.550049,1763.57666,4035441,Tata Consultancy Services Limited (TCS.NS)
2018-11-30,1966.0,1991.0,1959.849976,1968.25,1770.503296,5268901,Tata Consultancy Services Limited (TCS.NS)
2018-12-03,1984.0,1990.0,1968.300049,1982.400024,1783.231689,1610576,Tata Consultancy Services Limited (TCS.NS)
2018-12-04,1983.0,2019.400024,1971.0,2010.849976,1808.82312,3270615,Tata Consultancy Services Limited (TCS.NS)
2018-12-05,2006.0,2018.0,1985.0,2006.75,1805.135376,2501539,Tata Consultancy Services Limited (TCS.NS)
