Date,Open,High,Low,Close,Adj Close,Volume,Stock
2018-08-23,5187.27141707,5203.8575,5178.978582930001,5183.125,4832.79874227,8880,Invesco Global Listed Private Equity ETF (PSP)
2018-08-24,5216.297165860001,5241.17608293,5216.297165860001,5237.029665860001,4883.05954686,6680,Invesco Global Listed Private Equity ETF (PSP)
2018-08-27,5266.055,5286.7875,5249.46891707,5282.64108293,4925.58878755,30440,Invesco Global Listed Private Equity ETF (PSP)
2018-08-28,5282.64108293,5286.7875,5257.76216586,5274.3478341400005,4917.85614556,11360,Invesco Global Listed Private Equity ETF (PSP)
2018-08-29,5253.61533414,5278.49466586,5249.46891707,5278.49466586,4921.72167872,29800,Invesco Global Listed Private Equity ETF (PSP)
2018-08-30,5253.61533414,5253.61533414,5208.00391707,5220.44358293,4867.59467753,21120,Invesco Global Listed Private Equity ETF (PSP)
2018-08-31,5199.711082930001,5216.297165860001,5174.832165860001,5203.8575,4852.129725270001,15080,Invesco Global Listed Private Equity ETF (PSP)
2018-09-04,5137.513582930001,5166.53891707,5137.513582930001,5149.95283414,4801.86892068,25000,Invesco Global Listed Private Equity ETF (PSP)
2018-09-05,5137.513582930001,5145.80641707,5091.90216586,5096.0485829300005,4751.607369720001,19140,Invesco Global Listed Private Equity ETF (PSP)
2018-09-06,5120.927500000001,5141.660000000001,5087.755334140001,5096.0485829300005,4751.607369720001,14980,Invesco Global Listed Private Equity ETF (PSP)
2018-09-07,5079.462500000001,5104.341417070001,5071.16966586,5079.462500000001,4736.1430809,18200,Invesco Global Listed Private Equity ETF (PSP)
2018-09-10,5091.90216586,5116.781082930001,5091.90216586,5112.6346658600005,4767.07232198,17380,Invesco Global Listed Private Equity ETF (PSP)
2018-09-11,5096.0485829300005,5145.80641707,5096.0485829300005,5137.513582930001,4790.26950158,14040,Invesco Global Listed Private Equity ETF (PSP)
2018-09-12,5149.95283414,5183.125,5137.513582930001,5178.978582930001,4828.93196516,7780,Invesco Global Listed Private Equity ETF (PSP)
2018-09-13,5212.15033414,5249.46891707,5212.15033414,5228.73641707,4875.3269878,27700,Invesco Global Listed Private Equity ETF (PSP)
2018-09-14,5241.17608293,5257.76216586,5232.88283414,5241.17608293,4886.9254117400005,10740,Invesco Global Listed Private Equity ETF (PSP)
2018-09-17,5241.17608293,5266.055,5237.029665860001,5245.3225,4890.7921888500005,27620,Invesco Global Listed Private Equity ETF (PSP)
2018-09-18,5245.3225,5282.64108293,5245.3225,5270.20141707,4913.989119660001,32060,Invesco Global Listed Private Equity ETF (PSP)
2018-09-19,5286.7875,5286.7875,5270.20141707,5270.20141707,4913.989119660001,8840,Invesco Global Listed Private Equity ETF (PSP)
2018-09-20,5307.52,5344.83825121,5307.52,5328.2525000000005,4968.1170330800005,27820,Invesco Global Listed Private Equity ETF (PSP)
2018-09-21,5319.95966586,5353.1317487900005,5319.95966586,5340.69216586,4979.715788740001,16920,Invesco Global Listed Private Equity ETF (PSP)
2018-09-24,5241.17608293,5241.17608293,5199.711082930001,5212.15033414,4880.62779047,15260,Invesco Global Listed Private Equity ETF (PSP)
2018-09-25,5220.44358293,5224.59,5187.27141707,5187.27141707,4857.330929010001,6640,Invesco Global Listed Private Equity ETF (PSP)
2018-09-26,5195.564665860001,5212.15033414,5178.978582930001,5183.125,4853.44831227,14160,Invesco Global Listed Private Equity ETF (PSP)
2018-09-27,5174.832165860001,5183.125,5145.80641707,5149.95283414,4822.38630026,15000,Invesco Global Listed Private Equity ETF (PSP)
2018-09-28,5120.927500000001,5137.513582930001,5087.755334140001,5100.195000000001,4775.79348957,30860,Invesco Global Listed Private Equity ETF (PSP)
2018-10-01,5133.367165860001,5149.95283414,5108.487834140001,5116.781082930001,4791.3238736,19140,Invesco Global Listed Private Equity ETF (PSP)
2018-10-02,5096.0485829300005,5096.0485829300005,5067.022834140001,5079.462500000001,4756.379244850001,24960,Invesco Global Listed Private Equity ETF (PSP)
2018-10-03,5083.608917070001,5112.6346658600005,5083.608917070001,5096.0485829300005,4771.909960600001,15100,Invesco Global Listed Private Equity ETF (PSP)
2018-10-04,5096.0485829300005,5096.0485829300005,4996.5325,5013.11858293,4694.254806180001,54940,Invesco Global Listed Private Equity ETF (PSP)
2018-10-05,5000.67891707,5013.11858293,4946.774665860001,4975.8,4659.31050915,28160,Invesco Global Listed Private Equity ETF (PSP)
2018-10-08,4921.89533414,4926.042165860001,4892.870000000001,4909.456082930001,4597.18607048,12620,Invesco Global Listed Private Equity ETF (PSP)
2018-10-09,4867.991082930001,4917.74891707,4859.69783414,4884.577165860001,4573.89012125,122560,Invesco Global Listed Private Equity ETF (PSP)
2018-10-10,4851.405000000001,4851.405000000001,4727.01,4731.15641707,4430.22766263,37940,Invesco Global Listed Private Equity ETF (PSP)
2018-10-11,4714.57033414,4743.59608293,4660.666082930001,4673.10533414,4375.86878916,228300,Invesco Global Listed Private Equity ETF (PSP)
2018-10-12,4756.0353341400005,4768.475,4689.69141707,4718.71716586,4418.578983110001,23280,Invesco Global Listed Private Equity ETF (PSP)
2018-10-15,4706.2775,4714.57033414,4685.545,4697.984665860001,4399.1659823400005,61040,Invesco Global Listed Private Equity ETF (PSP)
2018-10-16,4760.18216586,4797.500334140001,4743.59608293,4793.3539170700005,4488.468904050001,29200,Invesco Global Listed Private Equity ETF (PSP)
2018-10-17,4772.6214170700005,4789.2075,4739.44966586,4756.0353341400005,4453.52394358,8420,Invesco Global Listed Private Equity ETF (PSP)
2018-10-18,4722.86358293,4739.44966586,4660.666082930001,4668.95891707,4371.9858407,13680,Invesco Global Listed Private Equity ETF (PSP)
2018-10-19,4685.545,4702.13108293,4652.37283414,4652.37283414,4356.45454444,9400,Invesco Global Listed Private Equity ETF (PSP)
2018-10-22,4652.37283414,4689.69141707,4652.37283414,4660.666082930001,4364.22102187,17620,Invesco Global Listed Private Equity ETF (PSP)
2018-10-23,4573.58966586,4606.761417070001,4527.977834140001,4594.3221658600005,4302.0965832,32020,Invesco Global Listed Private Equity ETF (PSP)
2018-10-24,4573.58966586,4586.028917070001,4453.34108293,4453.34108293,4170.08313582,42120,Invesco Global Listed Private Equity ETF (PSP)
2018-10-25,4486.51283414,4544.563917070001,4486.51283414,4519.685,4232.206911050001,16680,Invesco Global Listed Private Equity ETF (PSP)
2018-10-26,4469.92716586,4519.685,4445.04783414,4490.65966586,4205.0278475000005,16540,Invesco Global Listed Private Equity ETF (PSP)
2018-10-29,4523.8314170700005,4544.563917070001,4407.729665860001,4436.755,4154.55150784,22360,Invesco Global Listed Private Equity ETF (PSP)
2018-10-30,4453.34108293,4511.39216586,4453.34108293,4511.39216586,4224.441760500001,14040,Invesco Global Listed Private Equity ETF (PSP)
2018-10-31,4557.00358293,4610.90783414,4557.00358293,4581.882500000001,4290.44782075,12600,Invesco Global Listed Private Equity ETF (PSP)
2018-11-01,4648.22641707,4685.545,4627.49391707,4677.252165860001,4379.75198641,38300,Invesco Global Listed Private Equity ETF (PSP)
2018-11-02,4739.44966586,4760.18216586,4656.519665860001,4668.95891707,4371.9858407,15400,Invesco Global Listed Private Equity ETF (PSP)
2018-11-05,4660.666082930001,4677.252165860001,4648.22641707,4664.8125,4368.103555680001,13500,Invesco Global Listed Private Equity ETF (PSP)
2018-11-06,4660.666082930001,4681.39858293,4660.666082930001,4668.95891707,4371.9858407,10360,Invesco Global Listed Private Equity ETF (PSP)
2018-11-07,4706.2775,4739.44966586,4697.984665860001,4735.30283414,4434.10994765,25680,Invesco Global Listed Private Equity ETF (PSP)
2018-11-08,4710.42391707,4735.30283414,4685.545,4685.545,4387.51688817,9420,Invesco Global Listed Private Equity ETF (PSP)
2018-11-09,4656.519665860001,4660.666082930001,4623.347500000001,4644.08,4348.68964268,15440,Invesco Global Listed Private Equity ETF (PSP)
2018-11-12,4610.90783414,4610.90783414,4527.977834140001,4532.12466586,4243.85476127,23720,Invesco Global Listed Private Equity ETF (PSP)
2018-11-13,4548.710334140001,4602.615000000001,4548.710334140001,4561.150000000001,4271.03415654,16600,Invesco Global Listed Private Equity ETF (PSP)
2018-11-14,4602.615000000001,4619.201082930001,4544.563917070001,4565.296417070001,4274.916773280001,72740,Invesco Global Listed Private Equity ETF (PSP)
2018-11-15,4540.4175000000005,4569.442834140001,4511.39216586,4552.85716586,4263.269005990001,21320,Invesco Global Listed Private Equity ETF (PSP)
2018-11-16,4532.12466586,4552.85716586,4519.685,4544.563917070001,4255.50286028,14580,Invesco Global Listed Private Equity ETF (PSP)
